,Vehicle ID,Trip ID,Route ID,Direction,Schedule Relationship,Current Stop Sequence,Current Stop ID,Timestamp,Location
738,C215,24101-1-21-170-1128,148,1.0,0.0,32.0,1373-01,2025-04-09 23:19:45,35.760128021240234 139.70062255859375
739,C216,24101-2-21-170-1206,148,0.0,0.0,9.0,1077-01,2025-04-09 23:20:06,35.76642608642578 139.7235107421875
740,A599,24101-2-21-170-1138,148,0.0,0.0,25.0,1029-02,2025-04-09 23:18:23,35.73627853393555 139.6644744873047
741,G783,24101-2-21-170-1110,148,0.0,0.0,45.0,1122-01,2025-04-09 23:19:38,35.69566345214844 139.68922424316406
742,T245,24006-1-21-170-1203,158,1.0,0.0,11.0,1122-01,2025-04-09 23:19:02,35.69566345214844 139.68922424316406
743,Z530,24006-2-21-170-1207,158,0.0,0.0,7.0,1112-02,2025-04-09 23:20:10,35.697452545166016 139.67172241210938
744,B724,24302-1-21-170-1156,158,1.0,0.0,17.0,1112-01,2025-04-09 23:20:35,35.69763946533203 139.67181396484375
745,B725,24302-2-21-170-1215,158,0.0,0.0,3.0,1122-02,2025-04-09 23:18:33,35.69539260864258 139.6893310546875
746,D925,24302-2-21-170-1145,158,0.0,0.0,18.0,1390-02,2025-04-09 23:20:27,35.68244552612305 139.65707397460938
747,L308,24001-1-06-170-1213,169,1.0,0.0,2.0,0863-01,2025-04-09 23:15:40,35.63444900512695 139.73806762695312
748,H859,24001-1-06-170-1152,169,1.0,0.0,12.0,1130-04,2025-04-09 23:19:58,35.6589469909668 139.72352600097656
749,E400,24001-1-21-170-1129,169,1.0,0.0,28.0,0703-02,2025-04-09 23:19:37,35.69269943237305 139.70040893554688
750,F568,24001-2-21-170-1207,169,0.0,0.0,6.0,0711-04,2025-04-09 23:19:29,35.68806457519531 139.71334838867188
751,H177,24001-2-06-170-1145,169,0.0,0.0,19.0,1176-02,2025-04-09 23:19:28,35.65510940551758 139.72323608398438
752,B715,24001-2-06-170-1123,169,0.0,0.0,29.0,0868-01,2025-04-09 23:19:57,35.633270263671875 139.73252868652344
753,F584,44201-1-37-170-1214,122,1.0,0.0,5.0,1489-01,2025-04-09 23:19:50,35.73119354248047 139.67820739746094
754,G745,44201-1-37-170-1204,122,1.0,0.0,10.0,0795-01,2025-04-09 23:18:47,35.722042083740234 139.69517517089844
755,F577,44201-1-37-170-1154,122,1.0,0.0,17.0,0860-02,2025-04-09 23:20:15,35.71736145019531 139.717041015625
756,F576,44201-1-37-170-1144,122,1.0,0.0,22.0,1566-02,2025-04-09 23:20:18,35.7087516784668 139.7315673828125
757,F583,44201-1-37-170-1133,122,1.0,0.0,28.0,1547-02,2025-04-09 23:20:10,35.697052001953125 139.72552490234375
758,L330,44201-2-37-170-1216,122,0.0,0.0,2.0,0334-01,2025-04-09 23:20:27,35.69347381591797 139.70254516601562
759,E512,44201-2-37-170-1206,122,0.0,0.0,7.0,0028-02,2025-04-09 23:19:14,35.6925163269043 139.72189331054688
760,K254,44201-2-37-170-1157,122,0.0,0.0,14.0,1044-01,2025-04-09 23:20:32,35.707420349121094 139.7286376953125
761,C245,44201-2-37-170-1148,122,0.0,0.0,18.0,1531-01,2025-04-09 23:18:22,35.71505355834961 139.72450256347656
762,G744,44201-2-37-170-1139,122,0.0,0.0,25.0,0648-01,2025-04-09 23:19:27,35.72187423706055 139.69789123535156
763,C221,44201-2-37-170-1130,122,0.0,0.0,26.0,0795-02,2025-04-09 23:20:21,35.72193145751953 139.69505310058594
764,H950,44201-2-37-170-1121,122,0.0,0.0,33.0,0181-05,2025-04-09 23:19:59,35.73358154296875 139.67115783691406
765,K253,44210-1-37-170-1116,122,1.0,0.0,35.0,0490-01,2025-04-09 23:20:17,35.69135284423828 139.7105712890625
766,D361,20201-1-33-170-1211,147,1.0,0.0,3.0,1174-03,2025-04-09 23:16:54,35.70939636230469 139.71600341796875
767,E518,20201-2-33-170-1220,147,0.0,0.0,1.0,0702-02,2025-04-09 23:20:04,35.69186782836914 139.6986541748047
768,L320,20201-2-33-170-1159,147,0.0,0.0,7.0,0709-02,2025-04-09 23:19:58,35.70396423339844 139.7084503173828
769,L309,12001-1-13-170-1220,135,1.0,0.0,1.0,0702-01,2025-04-09 23:20:07,35.69225311279297 139.69859313964844
770,G815,12001-1-13-170-1203,135,1.0,0.0,8.0,1019-01,2025-04-09 23:20:21,35.701255798339844 139.7157745361328
771,G817,12001-2-13-170-1213,135,0.0,0.0,4.0,0518-02,2025-04-09 23:19:36,35.70116424560547 139.71778869628906
772,X296,12301-2-13-170-1203,138,0.0,0.0,10.0,0330-03,2025-04-09 23:18:02,35.69182586669922 139.7252655029297
773,G816,12302-2-13-170-1215,138,0.0,0.0,3.0,1586-01,2025-04-09 23:18:53,35.698368072509766 139.7161102294922
774,K232,24101-1-21-170-1156,148,1.0,0.0,13.0,1598-03,2025-04-09 23:20:12,35.698516845703125 139.6544952392578
775,C215,24101-1-21-170-1128,148,1.0,0.0,32.0,1373-01,2025-04-09 23:19:45,35.760128021240234 139.70062255859375
776,C216,24101-2-21-170-1206,148,0.0,0.0,9.0,1077-01,2025-04-09 23:20:06,35.76642608642578 139.7235107421875
777,A599,24101-2-21-170-1138,148,0.0,0.0,25.0,1029-02,2025-04-09 23:18:23,35.73627853393555 139.6644744873047
778,G783,24101-2-21-170-1110,148,0.0,0.0,45.0,1122-01,2025-04-09 23:19:38,35.69566345214844 139.68922424316406
779,T245,24006-1-21-170-1203,158,1.0,0.0,11.0,1122-01,2025-04-09 23:19:02,35.69566345214844 139.68922424316406
780,Z530,24006-2-21-170-1207,158,0.0,0.0,7.0,1112-02,2025-04-09 23:20:10,35.697452545166016 139.67172241210938
781,B724,24302-1-21-170-1156,158,1.0,0.0,17.0,1112-01,2025-04-09 23:20:35,35.69763946533203 139.67181396484375
782,B725,24302-2-21-170-1215,158,0.0,0.0,3.0,1122-02,2025-04-09 23:18:33,35.69539260864258 139.6893310546875
783,D925,24302-2-21-170-1145,158,0.0,0.0,18.0,1390-02,2025-04-09 23:20:27,35.68244552612305 139.65707397460938
784,L308,24001-1-06-170-1213,169,1.0,0.0,2.0,0863-01,2025-04-09 23:15:40,35.63444900512695 139.73806762695312
785,H859,24001-1-06-170-1152,169,1.0,0.0,12.0,1130-04,2025-04-09 23:19:58,35.6589469909668 139.72352600097656
786,E400,24001-1-21-170-1129,169,1.0,0.0,28.0,0703-02,2025-04-09 23:19:37,35.69269943237305 139.70040893554688
787,F568,24001-2-21-170-1207,169,0.0,0.0,6.0,0711-04,2025-04-09 23:19:29,35.68806457519531 139.71334838867188
788,H177,24001-2-06-170-1145,169,0.0,0.0,19.0,1176-02,2025-04-09 23:19:28,35.65510940551758 139.72323608398438
789,B715,24001-2-06-170-1123,169,0.0,0.0,29.0,0868-01,2025-04-09 23:19:57,35.633270263671875 139.73252868652344
790,F584,44201-1-37-170-1214,122,1.0,0.0,5.0,1489-01,2025-04-09 23:19:50,35.73119354248047 139.67820739746094
791,G745,44201-1-37-170-1204,122,1.0,0.0,10.0,0795-01,2025-04-09 23:18:47,35.722042083740234 139.69517517089844
792,F577,44201-1-37-170-1154,122,1.0,0.0,17.0,0860-02,2025-04-09 23:20:15,35.71736145019531 139.717041015625
793,F576,44201-1-37-170-1144,122,1.0,0.0,22.0,1566-02,2025-04-09 23:20:18,35.7087516784668 139.7315673828125
794,F583,44201-1-37-170-1133,122,1.0,0.0,28.0,1547-02,2025-04-09 23:20:10,35.697052001953125 139.72552490234375
795,L330,44201-2-37-170-1216,122,0.0,0.0,2.0,0334-01,2025-04-09 23:20:27,35.69347381591797 139.70254516601562
796,E512,44201-2-37-170-1206,122,0.0,0.0,7.0,0028-02,2025-04-09 23:19:14,35.6925163269043 139.72189331054688
797,K254,44201-2-37-170-1157,122,0.0,0.0,14.0,1044-01,2025-04-09 23:20:32,35.707420349121094 139.7286376953125
798,C245,44201-2-37-170-1148,122,0.0,0.0,18.0,1531-01,2025-04-09 23:18:22,35.71505355834961 139.72450256347656
799,G744,44201-2-37-170-1139,122,0.0,0.0,25.0,0648-01,2025-04-09 23:19:27,35.72187423706055 139.69789123535156
800,C221,44201-2-37-170-1130,122,0.0,0.0,26.0,0795-02,2025-04-09 23:20:21,35.72193145751953 139.69505310058594
801,H950,44201-2-37-170-1121,122,0.0,0.0,33.0,0181-05,2025-04-09 23:19:59,35.73358154296875 139.67115783691406
802,K253,44210-1-37-170-1116,122,1.0,0.0,35.0,0490-01,2025-04-09 23:20:17,35.69135284423828 139.7105712890625
803,D361,20201-1-33-170-1211,147,1.0,0.0,3.0,1174-03,2025-04-09 23:16:54,35.70939636230469 139.71600341796875
804,E518,20201-2-33-170-1220,147,0.0,0.0,1.0,0702-02,2025-04-09 23:20:04,35.69186782836914 139.6986541748047
805,L320,20201-2-33-170-1159,147,0.0,0.0,7.0,0709-02,2025-04-09 23:19:58,35.70396423339844 139.7084503173828
806,L309,12001-1-13-170-1220,135,1.0,0.0,1.0,0702-01,2025-04-09 23:20:07,35.69225311279297 139.69859313964844
807,G815,12001-1-13-170-1203,135,1.0,0.0,8.0,1019-01,2025-04-09 23:20:21,35.701255798339844 139.7157745361328
808,G817,12001-2-13-170-1213,135,0.0,0.0,4.0,0518-02,2025-04-09 23:19:36,35.70116424560547 139.71778869628906
809,X296,12301-2-13-170-1203,138,0.0,0.0,10.0,0330-03,2025-04-09 23:18:02,35.69182586669922 139.7252655029297
810,G816,12302-2-13-170-1215,138,0.0,0.0,3.0,1586-01,2025-04-09 23:18:53,35.698368072509766 139.7161102294922
811,K232,24101-1-21-170-1156,148,1.0,0.0,13.0,1598-03,2025-04-09 23:20:12,35.698516845703125 139.6544952392578
812,C215,24101-1-21-170-1128,148,1.0,0.0,32.0,1373-01,2025-04-09 23:19:45,35.760128021240234 139.70062255859375
813,C216,24101-2-21-170-1206,148,0.0,0.0,9.0,1077-01,2025-04-09 23:20:06,35.76642608642578 139.7235107421875
814,A599,24101-2-21-170-1138,148,0.0,0.0,25.0,1029-02,2025-04-09 23:18:23,35.73627853393555 139.6644744873047
815,G783,24101-2-21-170-1110,148,0.0,0.0,45.0,1122-01,2025-04-09 23:19:38,35.69566345214844 139.68922424316406
816,T245,24006-1-21-170-1203,158,1.0,0.0,11.0,1122-01,2025-04-09 23:19:02,35.69566345214844 139.68922424316406
817,Z530,24006-2-21-170-1207,158,0.0,0.0,7.0,1112-02,2025-04-09 23:20:10,35.697452545166016 139.67172241210938
818,B724,24302-1-21-170-1156,158,1.0,0.0,17.0,1112-01,2025-04-09 23:20:35,35.69763946533203 139.67181396484375
819,B725,24302-2-21-170-1215,158,0.0,0.0,3.0,1122-02,2025-04-09 23:18:33,35.69539260864258 139.6893310546875
820,D925,24302-2-21-170-1145,158,0.0,0.0,18.0,1390-02,2025-04-09 23:20:27,35.68244552612305 139.65707397460938
821,L308,24001-1-06-170-1213,169,1.0,0.0,2.0,0863-01,2025-04-09 23:15:40,35.63444900512695 139.73806762695312
822,H859,24001-1-06-170-1152,169,1.0,0.0,12.0,1130-04,2025-04-09 23:19:58,35.6589469909668 139.72352600097656
823,E400,24001-1-21-170-1129,169,1.0,0.0,28.0,0703-02,2025-04-09 23:19:37,35.69269943237305 139.70040893554688
824,F568,24001-2-21-170-1207,169,0.0,0.0,6.0,0711-04,2025-04-09 23:19:29,35.68806457519531 139.71334838867188
825,H177,24001-2-06-170-1145,169,0.0,0.0,19.0,1176-02,2025-04-09 23:19:28,35.65510940551758 139.72323608398438
826,B715,24001-2-06-170-1123,169,0.0,0.0,29.0,0868-01,2025-04-09 23:19:57,35.633270263671875 139.73252868652344
827,F584,44201-1-37-170-1214,122,1.0,0.0,5.0,1489-01,2025-04-09 23:19:50,35.73119354248047 139.67820739746094
828,G745,44201-1-37-170-1204,122,1.0,0.0,10.0,0795-01,2025-04-09 23:18:47,35.722042083740234 139.69517517089844
829,F577,44201-1-37-170-1154,122,1.0,0.0,17.0,0860-02,2025-04-09 23:20:15,35.71736145019531 139.717041015625
830,F576,44201-1-37-170-1144,122,1.0,0.0,22.0,1566-02,2025-04-09 23:20:18,35.7087516784668 139.7315673828125
831,F583,44201-1-37-170-1133,122,1.0,0.0,28.0,1547-02,2025-04-09 23:20:10,35.697052001953125 139.72552490234375
832,L330,44201-2-37-170-1216,122,0.0,0.0,2.0,0334-01,2025-04-09 23:20:27,35.69347381591797 139.70254516601562
833,E512,44201-2-37-170-1206,122,0.0,0.0,7.0,0028-02,2025-04-09 23:19:14,35.6925163269043 139.72189331054688
834,K254,44201-2-37-170-1157,122,0.0,0.0,14.0,1044-01,2025-04-09 23:20:32,35.707420349121094 139.7286376953125
835,C245,44201-2-37-170-1148,122,0.0,0.0,18.0,1531-01,2025-04-09 23:18:22,35.71505355834961 139.72450256347656
836,G744,44201-2-37-170-1139,122,0.0,0.0,25.0,0648-01,2025-04-09 23:19:27,35.72187423706055 139.69789123535156
837,C221,44201-2-37-170-1130,122,0.0,0.0,26.0,0795-02,2025-04-09 23:20:21,35.72193145751953 139.69505310058594
838,H950,44201-2-37-170-1121,122,0.0,0.0,33.0,0181-05,2025-04-09 23:19:59,35.73358154296875 139.67115783691406
839,K253,44210-1-37-170-1116,122,1.0,0.0,35.0,0490-01,2025-04-09 23:20:17,35.69135284423828 139.7105712890625
840,D361,20201-1-33-170-1211,147,1.0,0.0,3.0,1174-03,2025-04-09 23:16:54,35.70939636230469 139.71600341796875
841,E518,20201-2-33-170-1220,147,0.0,0.0,1.0,0702-02,2025-04-09 23:20:04,35.69186782836914 139.6986541748047
842,L320,20201-2-33-170-1159,147,0.0,0.0,7.0,0709-02,2025-04-09 23:19:58,35.70396423339844 139.7084503173828
843,L309,12001-1-13-170-1220,135,1.0,0.0,1.0,0702-01,2025-04-09 23:20:07,35.69225311279297 139.69859313964844
844,G815,12001-1-13-170-1203,135,1.0,0.0,8.0,1019-01,2025-04-09 23:20:21,35.701255798339844 139.7157745361328
845,G817,12001-2-13-170-1213,135,0.0,0.0,4.0,0518-02,2025-04-09 23:19:36,35.70116424560547 139.71778869628906
846,X296,12301-2-13-170-1203,138,0.0,0.0,10.0,0330-03,2025-04-09 23:18:02,35.69182586669922 139.7252655029297
847,G816,12302-2-13-170-1215,138,0.0,0.0,3.0,1586-01,2025-04-09 23:18:53,35.698368072509766 139.7161102294922
848,K232,24101-1-21-170-1156,148,1.0,0.0,13.0,1598-03,2025-04-09 23:20:12,35.698516845703125 139.6544952392578
849,C215,24101-1-21-170-1128,148,1.0,0.0,32.0,1373-01,2025-04-09 23:19:45,35.760128021240234 139.70062255859375
850,C216,24101-2-21-170-1206,148,0.0,0.0,9.0,1077-01,2025-04-09 23:20:06,35.76642608642578 139.7235107421875
851,A599,24101-2-21-170-1138,148,0.0,0.0,25.0,1029-02,2025-04-09 23:18:23,35.73627853393555 139.6644744873047
852,G783,24101-2-21-170-1110,148,0.0,0.0,45.0,1122-01,2025-04-09 23:19:38,35.69566345214844 139.68922424316406
853,T245,24006-1-21-170-1203,158,1.0,0.0,11.0,1122-01,2025-04-09 23:19:02,35.69566345214844 139.68922424316406
854,Z530,24006-2-21-170-1207,158,0.0,0.0,7.0,1112-02,2025-04-09 23:20:10,35.697452545166016 139.67172241210938
855,B724,24302-1-21-170-1156,158,1.0,0.0,17.0,1112-01,2025-04-09 23:20:35,35.69763946533203 139.67181396484375
856,B725,24302-2-21-170-1215,158,0.0,0.0,3.0,1122-02,2025-04-09 23:18:33,35.69539260864258 139.6893310546875
857,D925,24302-2-21-170-1145,158,0.0,0.0,18.0,1390-02,2025-04-09 23:20:27,35.68244552612305 139.65707397460938
858,L308,24001-1-06-170-1213,169,1.0,0.0,2.0,0863-01,2025-04-09 23:15:40,35.63444900512695 139.73806762695312
859,H859,24001-1-06-170-1152,169,1.0,0.0,12.0,1130-04,2025-04-09 23:19:58,35.6589469909668 139.72352600097656
860,E400,24001-1-21-170-1129,169,1.0,0.0,28.0,0703-02,2025-04-09 23:19:37,35.69269943237305 139.70040893554688
861,F568,24001-2-21-170-1207,169,0.0,0.0,6.0,0711-04,2025-04-09 23:19:29,35.68806457519531 139.71334838867188
862,H177,24001-2-06-170-1145,169,0.0,0.0,19.0,1176-02,2025-04-09 23:19:28,35.65510940551758 139.72323608398438
863,B715,24001-2-06-170-1123,169,0.0,0.0,29.0,0868-01,2025-04-09 23:19:57,35.633270263671875 139.73252868652344
864,F584,44201-1-37-170-1214,122,1.0,0.0,5.0,1489-01,2025-04-09 23:19:50,35.73119354248047 139.67820739746094
865,G745,44201-1-37-170-1204,122,1.0,0.0,10.0,0795-01,2025-04-09 23:18:47,35.722042083740234 139.69517517089844
866,F577,44201-1-37-170-1154,122,1.0,0.0,17.0,0860-02,2025-04-09 23:20:15,35.71736145019531 139.717041015625
867,F576,44201-1-37-170-1144,122,1.0,0.0,22.0,1566-02,2025-04-09 23:20:18,35.7087516784668 139.7315673828125
868,F583,44201-1-37-170-1133,122,1.0,0.0,28.0,1547-02,2025-04-09 23:20:10,35.697052001953125 139.72552490234375
869,L330,44201-2-37-170-1216,122,0.0,0.0,2.0,0334-01,2025-04-09 23:20:27,35.69347381591797 139.70254516601562
870,E512,44201-2-37-170-1206,122,0.0,0.0,7.0,0028-02,2025-04-09 23:19:14,35.6925163269043 139.72189331054688
871,K254,44201-2-37-170-1157,122,0.0,0.0,14.0,1044-01,2025-04-09 23:20:32,35.707420349121094 139.7286376953125
872,C245,44201-2-37-170-1148,122,0.0,0.0,18.0,1531-01,2025-04-09 23:18:22,35.71505355834961 139.72450256347656
873,G744,44201-2-37-170-1139,122,0.0,0.0,25.0,0648-01,2025-04-09 23:19:27,35.72187423706055 139.69789123535156
874,C221,44201-2-37-170-1130,122,0.0,0.0,26.0,0795-02,2025-04-09 23:20:21,35.72193145751953 139.69505310058594
875,H950,44201-2-37-170-1121,122,0.0,0.0,33.0,0181-05,2025-04-09 23:19:59,35.73358154296875 139.67115783691406
876,K253,44210-1-37-170-1116,122,1.0,0.0,35.0,0490-01,2025-04-09 23:20:17,35.69135284423828 139.7105712890625
877,D361,20201-1-33-170-1211,147,1.0,0.0,3.0,1174-03,2025-04-09 23:16:54,35.70939636230469 139.71600341796875
878,E518,20201-2-33-170-1220,147,0.0,0.0,1.0,0702-02,2025-04-09 23:20:04,35.69186782836914 139.6986541748047
879,L320,20201-2-33-170-1159,147,0.0,0.0,7.0,0709-02,2025-04-09 23:19:58,35.70396423339844 139.7084503173828
880,L309,12001-1-13-170-1220,135,1.0,0.0,1.0,0702-01,2025-04-09 23:20:07,35.69225311279297 139.69859313964844
881,G815,12001-1-13-170-1203,135,1.0,0.0,8.0,1019-01,2025-04-09 23:20:21,35.701255798339844 139.7157745361328
882,G817,12001-2-13-170-1213,135,0.0,0.0,4.0,0518-02,2025-04-09 23:19:36,35.70116424560547 139.71778869628906
883,X296,12301-2-13-170-1203,138,0.0,0.0,10.0,0330-03,2025-04-09 23:18:02,35.69182586669922 139.7252655029297
884,G816,12302-2-13-170-1215,138,0.0,0.0,3.0,1586-01,2025-04-09 23:18:53,35.698368072509766 139.7161102294922
885,K232,24101-1-21-170-1156,148,1.0,0.0,13.0,1598-03,2025-04-09 23:20:12,35.698516845703125 139.6544952392578
886,C215,24101-1-21-170-1128,148,1.0,0.0,32.0,1373-01,2025-04-09 23:19:45,35.760128021240234 139.70062255859375
887,C216,24101-2-21-170-1206,148,0.0,0.0,9.0,1077-01,2025-04-09 23:20:06,35.76642608642578 139.7235107421875
888,A599,24101-2-21-170-1138,148,0.0,0.0,25.0,1029-02,2025-04-09 23:18:23,35.73627853393555 139.6644744873047
889,G783,24101-2-21-170-1110,148,0.0,0.0,45.0,1122-01,2025-04-09 23:19:38,35.69566345214844 139.68922424316406
890,T245,24006-1-21-170-1203,158,1.0,0.0,11.0,1122-01,2025-04-09 23:19:02,35.69566345214844 139.68922424316406
891,Z530,24006-2-21-170-1207,158,0.0,0.0,7.0,1112-02,2025-04-09 23:20:10,35.697452545166016 139.67172241210938
892,B724,24302-1-21-170-1156,158,1.0,0.0,17.0,1112-01,2025-04-09 23:20:35,35.69763946533203 139.67181396484375
893,B725,24302-2-21-170-1215,158,0.0,0.0,3.0,1122-02,2025-04-09 23:18:33,35.69539260864258 139.6893310546875
894,D925,24302-2-21-170-1145,158,0.0,0.0,18.0,1390-02,2025-04-09 23:20:27,35.68244552612305 139.65707397460938
895,L308,24001-1-06-170-1213,169,1.0,0.0,2.0,0863-01,2025-04-09 23:15:40,35.63444900512695 139.73806762695312
896,H859,24001-1-06-170-1152,169,1.0,0.0,12.0,1130-04,2025-04-09 23:19:58,35.6589469909668 139.72352600097656
897,E400,24001-1-21-170-1129,169,1.0,0.0,28.0,0703-02,2025-04-09 23:19:37,35.69269943237305 139.70040893554688
898,F568,24001-2-21-170-1207,169,0.0,0.0,6.0,0711-04,2025-04-09 23:19:29,35.68806457519531 139.71334838867188
899,H177,24001-2-06-170-1145,169,0.0,0.0,19.0,1176-02,2025-04-09 23:19:28,35.65510940551758 139.72323608398438
900,B715,24001-2-06-170-1123,169,0.0,0.0,29.0,0868-01,2025-04-09 23:19:57,35.633270263671875 139.73252868652344
901,F584,44201-1-37-170-1214,122,1.0,0.0,5.0,1489-01,2025-04-09 23:19:50,35.73119354248047 139.67820739746094
902,G745,44201-1-37-170-1204,122,1.0,0.0,10.0,0795-01,2025-04-09 23:18:47,35.722042083740234 139.69517517089844
903,F577,44201-1-37-170-1154,122,1.0,0.0,17.0,0860-02,2025-04-09 23:20:15,35.71736145019531 139.717041015625
904,F576,44201-1-37-170-1144,122,1.0,0.0,22.0,1566-02,2025-04-09 23:20:18,35.7087516784668 139.7315673828125
905,F583,44201-1-37-170-1133,122,1.0,0.0,28.0,1547-02,2025-04-09 23:20:10,35.697052001953125 139.72552490234375
906,L330,44201-2-37-170-1216,122,0.0,0.0,2.0,0334-01,2025-04-09 23:20:27,35.69347381591797 139.70254516601562
907,E512,44201-2-37-170-1206,122,0.0,0.0,7.0,0028-02,2025-04-09 23:19:14,35.6925163269043 139.72189331054688
908,K254,44201-2-37-170-1157,122,0.0,0.0,14.0,1044-01,2025-04-09 23:20:32,35.707420349121094 139.7286376953125
909,C245,44201-2-37-170-1148,122,0.0,0.0,18.0,1531-01,2025-04-09 23:18:22,35.71505355834961 139.72450256347656
910,G744,44201-2-37-170-1139,122,0.0,0.0,25.0,0648-01,2025-04-09 23:19:27,35.72187423706055 139.69789123535156
911,C221,44201-2-37-170-1130,122,0.0,0.0,26.0,0795-02,2025-04-09 23:20:21,35.72193145751953 139.69505310058594
912,H950,44201-2-37-170-1121,122,0.0,0.0,33.0,0181-05,2025-04-09 23:19:59,35.73358154296875 139.67115783691406
913,K253,44210-1-37-170-1116,122,1.0,0.0,35.0,0490-01,2025-04-09 23:20:17,35.69135284423828 139.7105712890625
914,D361,20201-1-33-170-1211,147,1.0,0.0,3.0,1174-03,2025-04-09 23:16:54,35.70939636230469 139.71600341796875
915,E518,20201-2-33-170-1220,147,0.0,0.0,1.0,0702-02,2025-04-09 23:20:04,35.69186782836914 139.6986541748047
916,L320,20201-2-33-170-1159,147,0.0,0.0,7.0,0709-02,2025-04-09 23:19:58,35.70396423339844 139.7084503173828
917,L309,12001-1-13-170-1220,135,1.0,0.0,1.0,0702-01,2025-04-09 23:20:07,35.69225311279297 139.69859313964844
918,G815,12001-1-13-170-1203,135,1.0,0.0,8.0,1019-01,2025-04-09 23:20:21,35.701255798339844 139.7157745361328
919,G817,12001-2-13-170-1213,135,0.0,0.0,4.0,0518-02,2025-04-09 23:19:36,35.70116424560547 139.71778869628906
920,X296,12301-2-13-170-1203,138,0.0,0.0,10.0,0330-03,2025-04-09 23:18:02,35.69182586669922 139.7252655029297
921,G816,12302-2-13-170-1215,138,0.0,0.0,3.0,1586-01,2025-04-09 23:18:53,35.698368072509766 139.7161102294922
922,K232,24101-1-21-170-1156,148,1.0,0.0,13.0,1598-03,2025-04-09 23:20:12,35.698516845703125 139.6544952392578
923,C215,24101-1-21-170-1128,148,1.0,0.0,32.0,1373-01,2025-04-09 23:19:45,35.760128021240234 139.70062255859375
924,C216,24101-2-21-170-1206,148,0.0,0.0,9.0,1077-01,2025-04-09 23:20:06,35.76642608642578 139.7235107421875
925,A599,24101-2-21-170-1138,148,0.0,0.0,25.0,1029-02,2025-04-09 23:18:23,35.73627853393555 139.6644744873047
926,G783,24101-2-21-170-1110,148,0.0,0.0,45.0,1122-01,2025-04-09 23:19:38,35.69566345214844 139.68922424316406
927,T245,24006-1-21-170-1203,158,1.0,0.0,11.0,1122-01,2025-04-09 23:19:02,35.69566345214844 139.68922424316406
928,Z530,24006-2-21-170-1207,158,0.0,0.0,7.0,1112-02,2025-04-09 23:20:10,35.697452545166016 139.67172241210938
929,B724,24302-1-21-170-1156,158,1.0,0.0,17.0,1112-01,2025-04-09 23:20:35,35.69763946533203 139.67181396484375
930,B725,24302-2-21-170-1215,158,0.0,0.0,3.0,1122-02,2025-04-09 23:18:33,35.69539260864258 139.6893310546875
931,D925,24302-2-21-170-1145,158,0.0,0.0,18.0,1390-02,2025-04-09 23:20:27,35.68244552612305 139.65707397460938
932,L308,24001-1-06-170-1213,169,1.0,0.0,2.0,0863-01,2025-04-09 23:15:40,35.63444900512695 139.73806762695312
